時間,用戶1,用戶2,用戶3,用戶4,用戶5,用戶6,用戶7,用戶8
2021-10-07 04:00:00,34.8,11.2,100.0,790.4,893.8,361.2,584.4,44.6
2021-10-07 05:00:00,35.8,11.4,108.4,788.8,893.0,359.4,583.4,52.8
2021-10-07 06:00:00,47.2,15.2,154.0,788.6,895.0,358.6,583.2,156.4
2021-10-07 07:00:00,101.8,94.4,310.4,790.8,897.2,362.8,589.6,251.6
2021-10-07 08:00:00,150.4,121.6,381.0,795.2,898.2,365.2,595.6,286.8
2021-10-07 09:00:00,161.6,145.8,376.2,803.0,899.4,366.4,595.2,287.8
2021-10-07 10:00:00,168.2,144.4,371.8,806.2,900.8,367.8,596.6,283.8
2021-10-07 11:00:00,173.4,146.2,375.8,806.8,901.2,369.4,599.2,281.2
2021-10-07 12:00:00,159.6,140.0,371.6,807.4,901.2,368.4,603.8,272.8
2021-10-07 13:00:00,163.8,148.4,379.6,808.8,902.4,368.6,601.6,272.6
2021-10-07 14:00:00,162.0,148.6,373.4,810.8,902.4,367.6,601.6,268.0
2021-10-07 15:00:00,161.4,135.4,369.6,813.4,903.8,368.2,602.0,265.2
2021-10-07 16:00:00,158.2,107.8,364.8,814.0,904.6,368.6,600.4,256.8
2021-10-07 17:00:00,154.6,18.0,354.4,812.4,904.0,367.8,601.6,186.2
2021-10-07 18:00:00,137.2,14.0,229.4,806.0,902.4,366.8,600.8,114.6
2021-10-07 19:00:00,122.6,13.6,184.0,804.6,901.8,366.4,598.0,70.0
2021-10-07 20:00:00,104.6,12.0,163.0,806.0,898.4,364.4,591.4,56.8
2021-10-07 21:00:00,81.8,11.6,143.4,809.4,897.8,364.0,589.8,50.2
2021-10-07 22:00:00,61.2,11.8,123.4,807.4,897.6,364.2,588.6,47.6
2021-10-07 23:00:00,45.4,11.4,108.8,805.8,896.4,363.4,587.4,45.8
2021-10-08 00:00:00,35.4,11.6,101.0,802.8,895.2,362.6,596.4,44.4
2021-10-08 01:00:00,35.0,11.4,99.8,799.4,893.8,362.6,596.0,44.2
2021-10-08 02:00:00,34.4,11.4,100.4,794.8,892.8,361.6,595.6,44.0
2021-10-08 03:00:00,34.2,11.2,99.8,792.2,893.4,361.4,594.6,44.2
2021-10-08 04:00:00,34.8,11.2,100.0,790.4,893.8,361.2,593.2,44.6
2021-10-08 05:00:00,35.8,11.4,108.4,788.8,893.0,359.4,592.6,52.8
2021-10-08 06:00:00,47.2,15.2,154.0,788.6,895.0,358.6,592.0,156.4
2021-10-08 07:00:00,101.8,94.4,310.4,790.8,897.2,362.8,598.8,251.6
2021-10-08 08:00:00,150.4,121.6,381.0,795.2,898.2,365.2,608.6,286.8
2021-10-08 09:00:00,161.6,145.8,376.2,803.0,899.4,366.4,610.2,287.8
2021-10-08 10:00:00,168.2,144.4,371.8,806.2,900.8,367.8,612.4,283.8
2021-10-08 11:00:00,173.4,146.2,375.8,806.8,901.2,369.4,615.0,281.2
2021-10-08 12:00:00,159.6,140.0,371.6,807.4,901.2,368.4,618.2,272.8
2021-10-08 13:00:00,163.8,148.4,379.6,808.8,902.4,368.6,616.2,272.6
2021-10-08 14:00:00,162.0,148.6,373.4,810.8,902.4,367.6,616.2,268.0
2021-10-08 15:00:00,161.4,135.4,369.6,813.4,903.8,368.2,615.4,265.2
2021-10-08 16:00:00,158.2,107.8,364.8,814.0,904.6,368.6,614.2,256.8
2021-10-08 17:00:00,154.6,18.0,354.4,812.4,904.0,367.8,615.6,186.2
2021-10-08 18:00:00,137.2,14.0,229.4,806.0,902.4,366.8,611.6,114.6
2021-10-08 19:00:00,122.6,13.6,184.0,804.6,901.8,366.4,607.6,70.0
2021-10-08 20:00:00,104.6,12.0,163.0,806.0,898.4,364.4,602.0,56.8
2021-10-08 21:00:00,81.8,11.6,143.4,809.4,897.8,364.0,600.2,50.2
2021-10-08 22:00:00,61.2,11.8,123.4,807.4,897.6,364.2,598.6,47.6
2021-10-08 23:00:00,45.4,11.4,108.8,805.8,896.4,363.4,597.4,45.8
2021-10-09 00:00:00,30.8,10.6,87.2,802.8,895.2,362.6,586.0,40.8
2021-10-09 01:00:00,30.4,10.2,86.0,799.4,893.8,362.6,585.4,40.6
2021-10-09 02:00:00,30.4,10.4,86.6,794.8,892.8,361.6,584.6,40.4
2021-10-09 03:00:00,30.4,10.2,86.4,792.2,893.4,361.4,584.4,40.2
2021-10-09 04:00:00,30.4,10.2,86.6,790.4,893.8,361.2,584.4,40.2
2021-10-09 05:00:00,30.8,10.2,88.8,788.8,893.0,359.4,583.4,40.6
2021-10-09 06:00:00,30.4,10.0,90.8,788.6,895.0,358.6,583.2,41.8
2021-10-09 07:00:00,30.6,10.6,107.2,790.8,897.2,362.8,589.6,42.2
2021-10-09 08:00:00,31.2,11.0,117.0,795.2,898.2,365.2,595.6,45.4
2021-10-09 09:00:00,32.0,11.4,113.4,803.0,899.4,366.4,595.2,48.2
2021-10-09 10:00:00,32.2,11.8,115.8,806.2,900.8,367.8,596.6,48.8
2021-10-09 11:00:00,32.4,11.8,122.2,806.8,901.2,369.4,599.2,48.2
2021-10-09 12:00:00,32.6,12.0,125.4,807.4,901.2,368.4,603.8,48.0
2021-10-09 13:00:00,32.8,12.0,121.2,808.8,902.4,368.6,601.6,47.8
2021-10-09 14:00:00,33.4,12.0,129.0,810.8,902.4,367.6,601.6,48.2
2021-10-09 15:00:00,33.0,12.0,120.8,813.4,903.8,368.2,602.0,48.0
2021-10-09 16:00:00,32.8,11.8,118.8,814.0,904.6,368.6,600.4,46.6
2021-10-09 17:00:00,32.6,11.2,126.4,812.4,904.0,367.8,601.6,45.4
2021-10-09 18:00:00,32.0,10.8,115.6,806.0,902.4,366.8,600.8,44.6
2021-10-09 19:00:00,32.6,10.6,111.0,804.6,901.8,366.4,598.0,43.8
2021-10-09 20:00:00,32.2,10.6,107.8,806.0,898.4,364.4,591.4,42.4
2021-10-09 21:00:00,31.0,10.6,106.4,809.4,897.8,364.0,589.8,42.2
2021-10-09 22:00:00,30.8,10.6,96.0,807.4,897.6,364.2,588.6,41.6
2021-10-09 23:00:00,30.6,10.4,93.8,805.8,896.4,363.4,587.4,41.2
2021-10-10 00:00:00,32.6,10.6,87.2,802.8,895.2,362.6,586.0,40.8
2021-10-10 01:00:00,32.2,10.2,86.0,799.4,893.8,362.6,585.4,40.6
2021-10-10 02:00:00,32.4,10.4,86.6,794.8,892.8,361.6,584.6,40.4
2021-10-10 03:00:00,32.4,10.2,86.4,792.2,893.4,361.4,584.4,40.2
2021-10-10 04:00:00,32.2,10.2,86.6,790.4,893.8,361.2,584.4,40.2
2021-10-10 05:00:00,32.6,10.2,88.8,788.8,893.0,359.4,583.4,40.6
2021-10-10 06:00:00,32.4,10.0,90.8,788.6,895.0,358.6,583.2,41.8
2021-10-10 07:00:00,34.4,10.6,107.2,790.8,897.2,362.8,589.6,42.2
2021-10-10 08:00:00,37.8,11.0,117.0,795.2,898.2,365.2,595.6,45.4
2021-10-10 09:00:00,44.6,11.4,113.4,803.0,899.4,366.4,595.2,48.2
2021-10-10 10:00:00,45.8,11.8,115.8,806.2,900.8,367.8,596.6,48.8
2021-10-10 11:00:00,45.4,11.8,122.2,806.8,901.2,369.4,599.2,48.2
2021-10-10 12:00:00,46.4,12.0,125.4,807.4,901.2,368.4,603.8,48.0
2021-10-10 13:00:00,45.4,12.0,121.2,808.8,902.4,368.6,601.6,47.8
2021-10-10 14:00:00,46.4,12.0,129.0,810.8,902.4,367.6,601.6,48.2
2021-10-10 15:00:00,45.8,12.0,120.8,813.4,903.8,368.2,602.0,48.0
2021-10-10 16:00:00,44.8,11.8,118.8,814.0,904.6,368.6,600.4,46.6
2021-10-10 17:00:00,41.4,11.2,126.4,812.4,904.0,367.8,601.6,45.4
2021-10-10 18:00:00,37.0,10.8,115.6,806.0,902.4,366.8,600.8,44.6
2021-10-10 19:00:00,35.8,10.6,111.0,804.6,901.8,366.4,598.0,43.8
2021-10-10 20:00:00,34.4,10.6,107.8,806.0,898.4,364.4,591.4,42.4
2021-10-10 21:00:00,33.4,10.6,106.4,809.4,897.8,364.0,589.8,42.2
2021-10-10 22:00:00,33.4,10.6,96.0,807.4,897.6,364.2,588.6,41.6
2021-10-10 23:00:00,33.0,10.4,93.8,805.8,896.4,363.4,587.4,41.2
2021-10-11 00:00:00,32.6,10.6,87.2,802.8,895.2,362.6,596.4,40.8
2021-10-11 01:00:00,32.2,10.2,86.0,799.4,893.8,362.6,596.0,40.6
2021-10-11 02:00:00,32.4,10.4,86.6,794.8,892.8,361.6,595.6,40.4
2021-10-11 03:00:00,32.4,10.2,86.4,792.2,893.4,361.4,594.6,40.2
2021-10-11 04:00:00,32.2,10.2,86.6,790.4,893.8,361.2,593.2,40.2
2021-10-11 05:00:00,32.6,10.2,88.8,788.8,893.0,359.4,592.6,40.6
2021-10-11 06:00:00,32.4,10.0,90.8,788.6,895.0,358.6,592.0,41.8
2021-10-11 07:00:00,34.4,10.6,107.2,790.8,897.2,362.8,598.8,42.2
2021-10-11 08:00:00,37.8,11.0,117.0,795.2,898.2,365.2,608.6,45.4
2021-10-11 09:00:00,44.6,11.4,113.4,803.0,899.4,366.4,610.2,48.2
2021-10-11 10:00:00,45.8,11.8,115.8,806.2,900.8,367.8,612.4,48.8
2021-10-11 11:00:00,45.4,11.8,122.2,806.8,901.2,369.4,615.0,48.2
2021-10-11 12:00:00,46.4,12.0,125.4,807.4,901.2,368.4,618.2,48.0
2021-10-11 13:00:00,45.4,12.0,121.2,808.8,902.4,368.6,616.2,47.8
2021-10-11 14:00:00,46.4,12.0,129.0,810.8,902.4,367.6,616.2,48.2
2021-10-11 15:00:00,45.8,12.0,120.8,813.4,903.8,368.2,615.4,48.0
2021-10-11 16:00:00,44.8,11.8,118.8,814.0,904.6,368.6,614.2,46.6
2021-10-11 17:00:00,41.4,11.2,126.4,812.4,904.0,367.8,615.6,45.4
2021-10-11 18:00:00,37.0,10.8,115.6,806.0,902.4,366.8,611.6,44.6
2021-10-11 19:00:00,35.8,10.6,111.0,804.6,901.8,366.4,607.6,43.8
2021-10-11 20:00:00,34.4,10.6,107.8,806.0,898.4,364.4,602.0,42.4
2021-10-11 21:00:00,33.4,10.6,106.4,809.4,897.8,364.0,600.2,42.2
2021-10-11 22:00:00,33.4,10.6,96.0,807.4,897.6,364.2,598.6,41.6
2021-10-11 23:00:00,33.0,10.4,93.8,805.8,896.4,363.4,597.4,41.2
2021-10-12 00:00:00,34.4,12.0,101.0,802.8,895.2,362.6,596.4,44.4
2021-10-12 01:00:00,34.4,11.8,99.8,799.4,893.8,362.6,596.0,44.2
2021-10-12 02:00:00,34.2,12.0,100.4,794.8,892.8,361.6,595.6,44.0
2021-10-12 03:00:00,34.0,11.6,99.8,792.2,893.4,361.4,594.6,44.2
2021-10-12 04:00:00,34.4,11.8,100.0,790.4,893.8,361.2,593.2,44.6
2021-10-12 05:00:00,35.2,12.2,108.4,788.8,893.0,359.4,592.6,52.8
2021-10-12 06:00:00,47.6,16.4,154.0,788.6,895.0,358.6,592.0,156.4
2021-10-12 07:00:00,105.2,113.2,310.4,790.8,897.2,362.8,598.8,251.6
2021-10-12 08:00:00,152.4,151.6,381.0,795.2,898.2,365.2,608.6,286.8
2021-10-12 09:00:00,170.4,177.4,376.2,803.0,899.4,366.4,610.2,287.8
2021-10-12 10:00:00,179.0,177.6,371.8,806.2,900.8,367.8,612.4,283.8
2021-10-12 11:00:00,183.4,182.2,375.8,806.8,901.2,369.4,615.0,281.2
2021-10-12 12:00:00,168.6,178.6,371.6,807.4,901.2,368.4,618.2,272.8
2021-10-12 13:00:00,172.8,185.2,379.6,808.8,902.4,368.6,616.2,272.6
2021-10-12 14:00:00,172.8,188.4,373.4,810.8,902.4,367.6,616.2,268.0
2021-10-12 15:00:00,172.6,181.4,369.6,813.4,903.8,368.2,615.4,265.2
2021-10-12 16:00:00,166.4,158.6,364.8,814.0,904.6,368.6,614.2,256.8
2021-10-12 17:00:00,162.0,99.6,354.4,812.4,904.0,367.8,615.6,186.2
2021-10-12 18:00:00,141.8,42.8,229.4,806.0,902.4,366.8,611.6,114.6
2021-10-12 19:00:00,126.6,36.8,184.0,804.6,901.8,366.4,607.6,70.0
2021-10-12 20:00:00,107.4,14.0,163.0,806.0,898.4,364.4,602.0,56.8
2021-10-12 21:00:00,83.6,12.6,143.4,809.4,897.8,364.0,600.2,50.2
2021-10-12 22:00:00,62.8,12.8,123.4,807.4,897.6,364.2,598.6,47.6
2021-10-12 23:00:00,47.8,12.2,108.8,805.8,896.4,363.4,597.4,45.8
2021-10-13 00:00:00,35.4,12.0,101.0,802.8,895.2,362.6,596.4,44.4
2021-10-13 01:00:00,35.0,11.8,99.8,799.4,893.8,362.6,596.0,44.2
2021-10-13 02:00:00,34.4,12.0,100.4,794.8,892.8,361.6,595.6,44.0
2021-10-13 03:00:00,34.2,11.6,99.8,792.2,893.4,361.4,594.6,44.2
2021-10-13 04:00:00,34.8,11.8,100.0,790.4,893.8,361.2,593.2,44.6
2021-10-13 05:00:00,35.8,12.2,108.4,788.8,893.0,359.4,592.6,52.8
2021-10-13 06:00:00,47.2,16.4,154.0,788.6,895.0,358.6,592.0,156.4
2021-10-13 07:00:00,101.8,113.2,310.4,790.8,897.2,362.8,598.8,251.6
2021-10-13 08:00:00,150.4,151.6,381.0,795.2,898.2,365.2,608.6,286.8
2021-10-13 09:00:00,161.6,177.4,376.2,803.0,899.4,366.4,610.2,287.8
2021-10-13 10:00:00,168.2,177.6,371.8,806.2,900.8,367.8,612.4,283.8
2021-10-13 11:00:00,173.4,182.2,375.8,806.8,901.2,369.4,615.0,281.2
2021-10-13 12:00:00,159.6,178.6,371.6,807.4,901.2,368.4,618.2,272.8
2021-10-13 13:00:00,163.8,185.2,379.6,808.8,902.4,368.6,616.2,272.6
2021-10-13 14:00:00,162.0,188.4,373.4,810.8,902.4,367.6,616.2,268.0
2021-10-13 15:00:00,161.4,181.4,369.6,813.4,903.8,368.2,615.4,265.2
2021-10-13 16:00:00,158.2,158.6,364.8,814.0,904.6,368.6,614.2,256.8
2021-10-13 17:00:00,154.6,99.6,354.4,812.4,904.0,367.8,615.6,186.2
2021-10-13 18:00:00,137.2,42.8,229.4,806.0,902.4,366.8,611.6,114.6
2021-10-13 19:00:00,122.6,36.8,184.0,804.6,901.8,366.4,607.6,70.0
2021-10-13 20:00:00,104.6,14.0,163.0,806.0,898.4,364.4,602.0,56.8
2021-10-13 21:00:00,81.8,12.6,143.4,809.4,897.8,364.0,600.2,50.2
2021-10-13 22:00:00,61.2,12.8,123.4,807.4,897.6,364.2,598.6,47.6
2021-10-13 23:00:00,45.4,12.2,108.8,805.8,896.4,363.4,597.4,45.8
2021-10-14 00:00:00,35.4,12.0,101.0,802.8,895.2,362.6,596.4,44.4
2021-10-14 01:00:00,35.0,11.8,99.8,799.4,893.8,362.6,596.0,44.2
2021-10-14 02:00:00,34.4,12.0,100.4,794.8,892.8,361.6,595.6,44.0
2021-10-14 03:00:00,34.2,11.6,99.8,792.2,893.4,361.4,594.6,44.2
2021-10-14 04:00:00,34.8,11.8,100.0,790.4,893.8,361.2,593.2,44.6
2021-10-14 05:00:00,35.8,12.2,108.4,788.8,893.0,359.4,592.6,52.8
2021-10-14 06:00:00,47.2,16.4,154.0,788.6,895.0,358.6,592.0,156.4
2021-10-14 07:00:00,101.8,113.2,310.4,790.8,897.2,362.8,598.8,251.6
2021-10-14 08:00:00,150.4,151.6,381.0,795.2,898.2,365.2,608.6,286.8
2021-10-14 09:00:00,161.6,177.4,376.2,803.0,899.4,366.4,610.2,287.8
2021-10-14 10:00:00,168.2,177.6,371.8,806.2,900.8,367.8,612.4,283.8
2021-10-14 11:00:00,173.4,182.2,375.8,806.8,901.2,369.4,615.0,281.2
2021-10-14 12:00:00,159.6,178.6,371.6,807.4,901.2,368.4,618.2,272.8
2021-10-14 13:00:00,163.8,185.2,379.6,808.8,902.4,368.6,616.2,272.6
2021-10-14 14:00:00,162.0,188.4,373.4,810.8,902.4,367.6,616.2,268.0
2021-10-14 15:00:00,161.4,181.4,369.6,813.4,903.8,368.2,615.4,265.2
2021-10-14 16:00:00,158.2,158.6,364.8,814.0,904.6,368.6,614.2,256.8
2021-10-14 17:00:00,154.6,99.6,354.4,812.4,904.0,367.8,615.6,186.2
2021-10-14 18:00:00,137.2,42.8,229.4,806.0,902.4,366.8,611.6,114.6
2021-10-14 19:00:00,122.6,36.8,184.0,804.6,901.8,366.4,607.6,70.0
2021-10-14 20:00:00,104.6,14.0,163.0,806.0,898.4,364.4,602.0,56.8
2021-10-14 21:00:00,81.8,12.6,143.4,809.4,897.8,364.0,600.2,50.2
2021-10-14 22:00:00,61.2,12.8,123.4,807.4,897.6,364.2,598.6,47.6
2021-10-14 23:00:00,45.4,12.2,108.8,805.8,896.4,363.4,597.4,45.8
2021-10-15 00:00:00,35.4,12.0,101.0,802.8,895.2,362.6,586.0,44.4
2021-10-15 01:00:00,35.0,11.8,99.8,799.4,893.8,362.6,585.4,44.2
2021-10-15 02:00:00,34.4,12.0,100.4,794.8,892.8,361.6,584.6,44.0
2021-10-15 03:00:00,34.2,11.6,99.8,792.2,893.4,361.4,584.4,44.2
2021-10-15 04:00:00,34.8,11.8,100.0,790.4,893.8,361.2,584.4,44.6
2021-10-15 05:00:00,35.8,12.2,108.4,788.8,893.0,359.4,583.4,52.8
2021-10-15 06:00:00,47.2,16.4,154.0,788.6,895.0,358.6,583.2,156.4
2021-10-15 07:00:00,101.8,113.2,310.4,790.8,897.2,362.8,589.6,251.6
2021-10-15 08:00:00,150.4,151.6,381.0,795.2,898.2,365.2,595.6,286.8
2021-10-15 09:00:00,161.6,177.4,376.2,803.0,899.4,366.4,595.2,287.8
2021-10-15 10:00:00,168.2,177.6,371.8,806.2,900.8,367.8,596.6,283.8
2021-10-15 11:00:00,173.4,182.2,375.8,806.8,901.2,369.4,599.2,281.2
2021-10-15 12:00:00,159.6,178.6,371.6,807.4,901.2,368.4,603.8,272.8
2021-10-15 13:00:00,163.8,185.2,379.6,808.8,902.4,368.6,601.6,272.6
2021-10-15 14:00:00,162.0,188.4,373.4,810.8,902.4,367.6,601.6,268.0
2021-10-15 15:00:00,161.4,181.4,369.6,813.4,903.8,368.2,602.0,265.2
2021-10-15 16:00:00,158.2,158.6,364.8,814.0,904.6,368.6,600.4,256.8
2021-10-15 17:00:00,154.6,99.6,354.4,812.4,904.0,367.8,601.6,186.2
2021-10-15 18:00:00,137.2,42.8,229.4,806.0,902.4,366.8,600.8,114.6
2021-10-15 19:00:00,122.6,36.8,184.0,804.6,901.8,366.4,598.0,70.0
2021-10-15 20:00:00,104.6,14.0,163.0,806.0,898.4,364.4,591.4,56.8
2021-10-15 21:00:00,81.8,12.6,143.4,809.4,897.8,364.0,589.8,50.2
2021-10-15 22:00:00,61.2,12.8,123.4,807.4,897.6,364.2,588.6,47.6
2021-10-15 23:00:00,45.4,12.2,108.8,805.8,896.4,363.4,587.4,45.8
2021-10-16 00:00:00,30.8,10.6,87.2,802.8,895.2,362.6,586.0,40.8
2021-10-16 01:00:00,30.4,10.2,86.0,799.4,893.8,362.6,585.4,40.6
2021-10-16 02:00:00,30.4,10.4,86.6,794.8,892.8,361.6,584.6,40.4
2021-10-16 03:00:00,30.4,10.2,86.4,792.2,893.4,361.4,584.4,40.2
2021-10-16 04:00:00,30.4,10.2,86.6,790.4,893.8,361.2,584.4,40.2
2021-10-16 05:00:00,30.8,10.2,88.8,788.8,893.0,359.4,583.4,40.6
2021-10-16 06:00:00,30.4,10.0,90.8,788.6,895.0,358.6,583.2,41.8
2021-10-16 07:00:00,30.6,10.6,107.2,790.8,897.2,362.8,589.6,42.2
2021-10-16 08:00:00,31.2,11.0,117.0,795.2,898.2,365.2,595.6,45.4
2021-10-16 09:00:00,32.0,11.4,113.4,803.0,899.4,366.4,595.2,48.2
2021-10-16 10:00:00,32.2,11.8,115.8,806.2,900.8,367.8,596.6,48.8
2021-10-16 11:00:00,32.4,11.8,122.2,806.8,901.2,369.4,599.2,48.2
2021-10-16 12:00:00,32.6,12.0,125.4,807.4,901.2,368.4,603.8,48.0
2021-10-16 13:00:00,32.8,12.0,121.2,808.8,902.4,368.6,601.6,47.8
2021-10-16 14:00:00,33.4,12.0,129.0,810.8,902.4,367.6,601.6,48.2
2021-10-16 15:00:00,33.0,12.0,120.8,813.4,903.8,368.2,602.0,48.0
2021-10-16 16:00:00,32.8,11.8,118.8,814.0,904.6,368.6,600.4,46.6
2021-10-16 17:00:00,32.6,11.2,126.4,812.4,904.0,367.8,601.6,45.4
2021-10-16 18:00:00,32.0,10.8,115.6,806.0,902.4,366.8,600.8,44.6
2021-10-16 19:00:00,32.6,10.6,111.0,804.6,901.8,366.4,598.0,43.8
2021-10-16 20:00:00,32.2,10.6,107.8,806.0,898.4,364.4,591.4,42.4
2021-10-16 21:00:00,31.0,10.6,106.4,809.4,897.8,364.0,589.8,42.2
2021-10-16 22:00:00,30.8,10.6,96.0,807.4,897.6,364.2,588.6,41.6
2021-10-16 23:00:00,30.6,10.4,93.8,805.8,896.4,363.4,587.4,41.2
2021-10-17 00:00:00,32.6,10.6,87.2,802.8,855.2,362.6,561.8,40.8
2021-10-17 01:00:00,32.2,10.2,86.0,799.4,854.0,362.6,561.2,40.6
2021-10-17 02:00:00,32.4,10.4,86.6,794.8,853.6,361.6,560.6,40.4
2021-10-17 03:00:00,32.4,10.2,86.4,792.2,855.2,361.4,560.6,40.2
2021-10-17 04:00:00,32.2,10.2,86.6,790.4,855.4,361.2,560.0,40.2
2021-10-17 05:00:00,32.6,10.2,88.8,788.8,854.8,359.4,559.4,40.6
2021-10-17 06:00:00,32.4,10.0,90.8,788.6,856.6,358.6,560.6,41.8
2021-10-17 07:00:00,34.4,10.6,107.2,790.8,858.2,362.8,567.0,42.2
2021-10-17 08:00:00,37.8,11.0,117.0,795.2,857.6,365.2,572.0,45.4
2021-10-17 09:00:00,44.6,11.4,113.4,803.0,858.4,366.4,574.4,48.2
2021-10-17 10:00:00,45.8,11.8,115.8,806.2,859.8,367.8,576.2,48.8
2021-10-17 11:00:00,45.4,11.8,122.2,806.8,860.6,369.4,578.2,48.2
2021-10-17 12:00:00,46.4,12.0,125.4,807.4,860.0,368.4,580.6,48.0
2021-10-17 13:00:00,45.4,12.0,121.2,808.8,860.8,368.6,575.2,47.8
2021-10-17 14:00:00,46.4,12.0,129.0,810.8,859.6,367.6,574.6,48.2
2021-10-17 15:00:00,45.8,12.0,120.8,813.4,860.4,368.2,574.6,48.0
2021-10-17 16:00:00,44.8,11.8,118.8,814.0,861.2,368.6,572.2,46.6
2021-10-17 17:00:00,41.4,11.2,126.4,812.4,860.8,367.8,574.2,45.4
2021-10-17 18:00:00,37.0,10.8,115.6,806.0,859.8,366.8,572.8,44.6
2021-10-17 19:00:00,35.8,10.6,111.0,804.6,859.8,366.4,571.8,43.8
2021-10-17 20:00:00,34.4,10.6,107.8,806.0,857.0,364.4,565.4,42.4
2021-10-17 21:00:00,33.4,10.6,106.4,809.4,856.6,364.0,564.0,42.2
2021-10-17 22:00:00,33.4,10.6,96.0,807.4,856.4,364.2,562.8,41.6
2021-10-17 23:00:00,33.0,10.4,93.8,805.8,855.8,363.4,561.2,41.2
2021-10-18 00:00:00,35.4,11.6,80.0,802.8,855.2,362.6,561.8,44.4
2021-10-18 01:00:00,35.0,11.4,78.6,799.4,854.0,362.6,561.2,44.2
2021-10-18 02:00:00,34.4,11.4,78.8,794.8,853.6,361.6,560.6,44.0
2021-10-18 03:00:00,34.2,11.2,78.4,792.2,855.2,361.4,560.6,44.2
2021-10-18 04:00:00,34.8,11.2,78.6,790.4,855.4,361.2,560.0,44.6
2021-10-18 05:00:00,35.8,11.4,90.6,788.8,854.8,359.4,559.4,52.8
2021-10-18 06:00:00,47.2,15.2,112.4,788.6,856.6,358.6,560.6,156.4
2021-10-18 07:00:00,101.8,94.4,207.2,790.8,858.2,362.8,567.0,251.6
2021-10-18 08:00:00,150.4,121.6,287.6,795.2,857.6,365.2,572.0,286.8
2021-10-18 09:00:00,161.6,145.8,295.0,803.0,858.4,366.4,574.4,287.8
2021-10-18 10:00:00,168.2,144.4,293.6,806.2,859.8,367.8,576.2,283.8
2021-10-18 11:00:00,173.4,146.2,295.6,806.8,860.6,369.4,578.2,281.2
2021-10-18 12:00:00,159.6,140.0,286.8,807.4,860.0,368.4,580.6,272.8
2021-10-18 13:00:00,163.8,148.4,297.6,808.8,860.8,368.6,575.2,272.6
2021-10-18 14:00:00,162.0,148.6,292.2,810.8,859.6,367.6,574.6,268.0
2021-10-18 15:00:00,161.4,135.4,291.0,813.4,860.4,368.2,574.6,265.2
2021-10-18 16:00:00,158.2,107.8,286.2,814.0,861.2,368.6,572.2,256.8
2021-10-18 17:00:00,154.6,18.0,281.6,812.4,860.8,367.8,574.2,186.2
2021-10-18 18:00:00,137.2,14.0,213.2,806.0,859.8,366.8,572.8,114.6
2021-10-18 19:00:00,122.6,13.6,167.2,804.6,859.8,366.4,571.8,70.0
2021-10-18 20:00:00,104.6,12.0,144.0,806.0,857.0,364.4,565.4,56.8
2021-10-18 21:00:00,81.8,11.6,123.0,809.4,856.6,364.0,564.0,50.2
2021-10-18 22:00:00,61.2,11.8,101.6,807.4,856.4,364.2,562.8,47.6
2021-10-18 23:00:00,45.4,11.4,87.0,805.8,855.8,363.4,561.2,45.8
2021-10-19 00:00:00,33.2,11.6,80.0,802.8,895.2,362.6,561.8,38.6
2021-10-19 01:00:00,32.8,11.4,78.6,799.4,893.8,362.6,561.2,38.2
2021-10-19 02:00:00,33.0,11.4,78.8,794.8,892.8,361.6,560.6,37.8
2021-10-19 03:00:00,32.8,11.2,78.4,792.2,893.4,361.4,560.6,37.8
2021-10-19 04:00:00,32.8,11.2,78.6,790.4,893.8,361.2,560.0,37.8
2021-10-19 05:00:00,33.4,11.4,90.6,788.8,893.0,359.4,559.4,39.8
2021-10-19 06:00:00,40.2,15.2,112.4,788.6,895.0,358.6,560.6,76.0
2021-10-19 07:00:00,96.0,94.4,207.2,790.8,897.2,362.8,567.0,121.4
2021-10-19 08:00:00,137.4,121.6,287.6,795.2,898.2,365.2,572.0,173.0
2021-10-19 09:00:00,150.4,145.8,295.0,803.0,899.4,366.4,574.4,181.6
2021-10-19 10:00:00,154.4,144.4,293.6,806.2,900.8,367.8,576.2,179.2
2021-10-19 11:00:00,159.0,146.2,295.6,806.8,901.2,369.4,578.2,179.0
2021-10-19 12:00:00,144.6,140.0,286.8,807.4,901.2,368.4,580.6,171.4
2021-10-19 13:00:00,149.2,148.4,297.6,808.8,902.4,368.6,575.2,178.4
2021-10-19 14:00:00,150.2,148.6,292.2,810.8,902.4,367.6,574.6,177.0
2021-10-19 15:00:00,148.6,135.4,291.0,813.4,903.8,368.2,574.6,175.8
2021-10-19 16:00:00,145.0,107.8,286.2,814.0,904.6,368.6,572.2,172.2
2021-10-19 17:00:00,141.6,18.0,281.6,812.4,904.0,367.8,574.2,148.4
2021-10-19 18:00:00,124.8,14.0,213.2,806.0,902.4,366.8,572.8,92.2
2021-10-19 19:00:00,113.4,13.6,167.2,804.6,901.8,366.4,571.8,61.2
2021-10-19 20:00:00,95.2,12.0,144.0,806.0,898.4,364.4,565.4,48.8
2021-10-19 21:00:00,75.6,11.6,123.0,809.4,897.8,364.0,564.0,44.0
2021-10-19 22:00:00,54.2,11.8,101.6,807.4,897.6,364.2,562.8,41.6
2021-10-19 23:00:00,40.4,11.4,87.0,805.8,896.4,363.4,561.2,40.0
2021-10-20 00:00:00,33.2,11.6,80.0,802.8,895.2,362.6,586.0,38.6
2021-10-20 01:00:00,32.8,11.4,78.6,799.4,893.8,362.6,585.4,38.2
